customer_id,age,gender,monthly_charges,total_charges,tenure_months,contract_type,payment_method,internet_service,phone_service,multiple_lines,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,churn
CUST_000182,32.14263665375576,Female,48.07368045068528,864.35,19.0,monthly,credit_card,none,no,no,No internet service,No,Yes,No,0,Yes,yes,Y
CUST_000183,28.936612529083316,MALE,75.86958757340186,4565.35,58.0,Two year,credit_card,DSL,1,Yes,No internet service,No,yes,Y,0,no,yes,no
CUST_000184,52.237086228647776,M,68.99620867437427,640.98,9.0,One year,Mailed check,DSL,yes,,yes,no,no,yes,0,No,no,N
CUST_000185,41.64805822011224,f,70.2804016266734,3473.07,48.0,One year,credit_card,No,Y,Yes,no,,no,No,No,no,No,yes
CUST_000186,55.710007411381376,M,90.44707000213536,3460.56,41.0,Month-to-month,bank_transfer,fiber,Yes,Yes,Yes,,Yes,Yes,1,No,Yes,Yes
CUST_000187,52.09856436860317,m,79.64984205559604,3661.56,48.0,One year,Bank transfer,none,1,Yes,,No,No internet service,N,No,no,Yes,0
CUST_000188,43.90756631014691,Female,70.77447325650047,3466.82,45.0,One year,bank_transfer,DSL,No,No phone service,Yes,,no,Y,1,No,No,N
CUST_000189,32.29809422897392,Male,,724.16,25.0,Two year,bank_transfer,DSL,yes,no,No internet service,yes,No internet service,Y,No,Yes,Yes,No
CUST_000190,22.277291629712032,Male,45.79907409441073,1051.39,25.0,Two year,Electronic check,none,0,yes,no,,yes,yes,1,No,yes,0
CUST_000191,38.302275718994686,Female,62.545821328085516,1295.51,19.0,monthly,Mailed check,Fiber optic,Yes,No,No,no,No internet service,Y,1,Yes,yes,no
CUST_000192,57.84598191485208,m,66.86744748553302,2368.03,39.0,Month-to-month,credit_card,none,Yes,Yes,Yes,No internet service,Yes,yes,Yes,No,No,Yes
CUST_000193,48.21140616195306,F,42.39592550652152,1239.94,27.0,One year,Electronic check,DSL,1,yes,No internet service,no,No,Y,Yes,no,yes,no
CUST_000194,26.31391831932018,M,113.23353351156842,7121.91,,monthly,Credit card,fiber,No,No phone service,Yes,Yes,No,N,0,yes,No,Yes
CUST_000195,47.59771388776773,m,95.32788110507146,6702.87,,Month-to-month,Credit card,Fiber optic,No,yes,Yes,yes,Yes,yes,No,No,yes,1
CUST_000196,50.77976069593255,f,77.04236640784967,1401.8,19.0,2-year,Electronic check,dsl,no,Yes,,No internet service,No,no,0,No,Yes,No
CUST_000197,31.742138456983007,FEMALE,66.4407372256749,1843.53,28.0,One year,Bank transfer,none,Y,,Yes,No,Yes,no,0,Yes,no,Y
CUST_000198,47.305876589182915,MALE,,1966.52,33.0,One year,Electronic check,dsl,1,no,No internet service,Yes,no,Y,0,no,yes,No
CUST_000199,45.87313077669,Female,45.96163079955529,463.53,10.0,Two year,Electronic check,Fiber optic,yes,yes,,Yes,No internet service,Y,No,Yes,No,yes
CUST_000200,27.855445532540653,FEMALE,66.54961037037725,2098.89,30.0,1-year,Mailed check,Fiber optic,Y,Yes,No internet service,yes,No,yes,0,no,no,no
CUST_000201,50.36681040522425,M,70.15505080285502,1558.6,22.0,Month-to-month,Credit card,Fiber optic,yes,Yes,yes,No internet service,no,yes,0,no,Yes,Y
CUST_000202,53.41176789552352,Male,40.16478849036751,111.37,3.0,  One year  ,Credit card,No,Yes,No,yes,Yes,No,N,Yes,Yes,no,no
CUST_000203,61.245768647629156,MALE,71.68352834489795,3205.72,48.0,Month-to-month,credit_card,none,N,,yes,No internet service,yes,No,0,yes,No,N
CUST_000204,60.80703078052355,FEMALE,61.89481902350502,135.98,2.0,monthly,bank_transfer,fiber,N,No,Yes,No internet service,Yes,no,1,no,Yes,Yes
CUST_000205,24.334959480643633,F,26.843848842452182,1545.86,54.0,  monthly  ,Electronic check,fiber,1,,no,,Yes,No,1,yes,Yes,yes
CUST_000206,30.93262440127316,FEMALE,47.79229978440996,273.76,6.0,1-year,Electronic check,dsl,No,no,No internet service,Yes,no,No,0,Yes,yes,yes
CUST_000207,52.7255290081299,f,56.72788933156711,2292.38,40.0,One year,Bank transfer,dsl,No,No,yes,No internet service,yes,Yes,No,yes,no,no
CUST_000208,52.706789263683135,Male,102.7537531468038,221.1,2.0,Two year,Credit card,dsl,0,no,no,yes,No internet service,yes,0,no,yes,1
CUST_000209,52.725715294590714,Female,76.13106249067516,149.67,2.0,One year,Bank transfer,none,Yes,No phone service,yes,Yes,yes,Yes,Yes,Yes,Yes,yes
CUST_000210,102.79097235982081,M,38.290368618002184,2014.5,55.0,Month-to-month,Mailed check,DSL,Yes,No phone service,yes,yes,yes,Yes,0,yes,yes,0
CUST_000211,53.56335766039751,Female,74.72072578835274,5368.75,72.0,2-year,credit_card,dsl,yes,,no,yes,No internet service,No,0,Yes,yes,no
CUST_000212,62.03348460270898,MALE,34.05392022123269,2064.45,60.0,monthly,Bank transfer,Fiber optic,Yes,,yes,No internet service,No internet service,Yes,No,Yes,No,Yes
CUST_000213,59.310026452398034,M,86.65382107774147,487.55,6.0,Month-to-month,Credit card,dsl,0,No,Yes,No internet service,yes,N,1,yes,yes,Yes
CUST_000214,54.77086876958697,m,55.57750696364243,1114.17,19.0,1-year,Mailed check,Fiber optic,1,No phone service,Yes,,No,yes,0,no,Yes,no
CUST_000215,40.27096133039482,F,63.12727622521658,,27.0,monthly,Electronic check,No,yes,yes,,,No,No,0,no,yes,No
CUST_000216,56.384538307399005,m,91.5159329508438,89.43,1.0,Two year,Mailed check,DSL,Y,yes,Yes,Yes,yes,yes,0,no,Yes,No
CUST_000217,33.40762178193642,m,39.256728628315,1294.26,33.0,monthly,bank_transfer,DSL,No,yes,No,,No,N,Yes,no,Yes,Yes
CUST_000218,41.44772089889987,Female,673.2494447601598,,40.0,2-year,Bank transfer,none,No,No phone service,,No,No internet service,Y,1,No,No,Y
CUST_000219,,MALE,53.328013473079906,1834.21,32.0,One year,Credit card,none,N,yes,yes,Yes,No internet service,Yes,No,Yes,Yes,0
CUST_000220,46.22811209079484,F,85.76757702038633,6181.25,69.0,2-year,Bank transfer,fiber,N,no,No,yes,No,No,0,Yes,Yes,No
CUST_000221,79.71987850010262,FEMALE,34.613078490463145,584.83,17.0,2-year,Electronic check,No,0,Yes,No internet service,,No internet service,no,1,No,No,no
CUST_000222,16.991022111123776,M,8.356888037788606,68.86,8.0,One year,Electronic check,none,1,,no,,Yes,yes,0,Yes,Yes,Yes
CUST_000223,55.2939028556177,M,55.97682283182002,3114.11,57.0,monthly,Credit card,Fiber optic,No,No,No internet service,,No internet service,N,No,Yes,No,yes
CUST_000224,20.809261932155223,f,76.0348159982184,3431.3,42.0,1-year,bank_transfer,No,0,no,No,No internet service,yes,Yes,No,yes,no,yes
CUST_000225,37.9210220131585,Male,89.00523499477659,,9.0,One year,credit_card,DSL,1,yes,Yes,yes,no,yes,1,No,no,1
CUST_000226,61.334258954510496,f,55.73677275829202,2144.86,35.0,One year,Mailed check,Fiber optic,Y,Yes,yes,,No,N,0,Yes,no,0
CUST_000227,45.96420028643194,FEMALE,56.77146785767995,4138.6,71.0,Two year,Mailed check,No,Y,No,,no,No,yes,1,Yes,Yes,No
CUST_000228,28.83382833106041,f,88.07801468511495,5044.78,53.0,monthly,Electronic check,DSL,no,no,yes,no,No internet service,Y,0,No,yes,Y
CUST_000229,34.27044436110047,M,27.605166006091586,,54.0,One year,Bank transfer,none,yes,No,Yes,yes,No internet service,N,0,No,No,N
CUST_000230,55.19396623402014,Female,57.22958449633982,1329.32,25.0,1-year,Bank transfer,Fiber optic,N,,yes,,no,yes,0,yes,no,No
CUST_000231,34.04450052424295,m,68.80847779850116,4305.88,67.0,Month-to-month,bank_transfer,Fiber optic,yes,No phone service,no,No,no,Y,No,yes,No,Y
CUST_000232,48.246878843729625,MALE,73.98437442570068,4349.27,62.0,monthly,credit_card,DSL,N,yes,no,No,yes,Y,No,no,no,No
CUST_000233,45.68357759855721,m,54.80386613618235,2865.9,55.0,Two year,Bank transfer,Fiber optic,no,no,no,Yes,Yes,Y,1,no,no,yes
CUST_000234,35.22599478591275,m,65.68882023411683,N/A,46.0,2-year,Mailed check,none,No,no,No internet service,Yes,yes,Yes,Yes,yes,Yes,Y
CUST_000235,77.15916133987989,F,15.23345293174021,340.59,24.0,One year,Bank transfer,none,0,Yes,Yes,,No,N,0,Yes,No,yes
CUST_000236,54.50878533477017,M,51.83503175332304,2450.67,46.0,1-year,credit_card,none,1,Yes,no,Yes,No internet service,yes,0,No,Yes,0
CUST_000237,14.622861200135892,FEMALE,74.07017425108934,1531.52,22.0,monthly,Mailed check,DSL,yes,Yes,No,No internet service,yes,yes,0,yes,No,1
CUST_000238,40.16907725691487,Male,84.10601116475506,1559.37,18.0,1-year,credit_card,No,Y,No,Yes,,no,Y,1,Yes,Yes,Y
CUST_000239,35.07320302847418,MALE,66.17968443179194,3480.27,,1-year,Mailed check,dsl,yes,yes,,yes,No internet service,Y,1,No,yes,no
CUST_000240,57.78650002194336,Female,73.93745001605396,613.48,8.0,2-year,Electronic check,Fiber optic,No,No,No internet service,,yes,yes,1,no,no,Yes
CUST_000241,33.11218892350949,F,58.1490159828447,2266.33,39.0,Two year,Electronic check,none,1,yes,No,,yes,yes,No,Yes,Yes,yes
CUST_000242,43.278953377996515,Male,68.40927541993142,2445.59,35.0,monthly,bank_transfer,Fiber optic,Yes,no,Yes,no,no,Y,0,Yes,yes,yes
CUST_000243,52.57480918470686,Female,45.74534869430776,2321.21,49.0,One year,Electronic check,DSL,N,No,Yes,No,Yes,no,No,no,No,1
CUST_000244,57.98632791255182,f,60.867774406079064,2871.73,46.0,Two year,Bank transfer,Fiber optic,0,No,,No,no,no,No,No,no,Yes
CUST_000245,26.995553894163358,Female,77.20432339178446,2899.04,38.0,One year,credit_card,fiber,Yes,No,no,No,Yes,Y,No,no,Yes,0
CUST_000246,39.98248146238578,Female,68.13945921936869,522.78,8.0,Month-to-month,Mailed check,dsl,no,No phone service,No,Yes,yes,Yes,1,No,yes,no
CUST_000247,37.875820332585654,m,53.26937460872129,2899.22,54.0,1-year,Credit card,Fiber optic,1,,,No internet service,Yes,yes,0,yes,No,no
CUST_000248,35.200061511394324,Female,69.48432808581586,2740.84,37.0,Month-to-month,Electronic check,Fiber optic,Y,yes,No,yes,No,yes,Yes,no,yes,Y
CUST_000249,71.48181360421646,FEMALE,79.29219581273236,3366.1,40.0,1-year,Electronic check,No,yes,yes,no,Yes,no,no,No,no,No,Y
CUST_000250,49.45477009849779,Male,42.04617220368665,345.49,8.0,1-year,Credit card,dsl,Y,No,No internet service,no,No internet service,no,Yes,yes,Yes,0
CUST_000251,,M,66.70418899267803,3700.63,53.0,2-year,Credit card,dsl,no,Yes,Yes,Yes,Yes,yes,Yes,yes,Yes,No
CUST_000252,58.767929205821645,M,58.27490522637856,1871.45,33.0,One year,Bank transfer,dsl,yes,No,yes,No internet service,No internet service,N,No,No,Yes,no
CUST_000253,76.8323429551895,Female,73.5097986648046,N/A,47.0,2-year,Mailed check,No,no,yes,no,Yes,No internet service,Yes,0,No,no,N
CUST_000254,60.486978908267204,m,88.94493847290455,4784.56,52.0,One year,Electronic check,DSL,no,,No internet service,No,yes,Y,1,no,Yes,No
CUST_000255,22.2094505106898,Female,37.56652605539068,311.62,9.0,  Two year  ,credit_card,DSL,yes,,,Yes,yes,no,0,no,Yes,yes
CUST_000256,37.736488907006226,Male,50.81117995144907,N/A,33.0,monthly,Bank transfer,dsl,N,no,yes,yes,No internet service,no,No,No,No,Y
CUST_000257,64.00366723779933,Male,59.2290260824859,3355.7,60.0,Month-to-month,Bank transfer,DSL,0,No phone service,no,No,no,yes,0,Yes,yes,No
CUST_000258,34.38495801571829,m,49.32492957751143,994.84,21.0,Month-to-month,credit_card,fiber,1,,No,No internet service,No internet service,No,0,Yes,Yes,Y
CUST_000259,51.657291422193424,M,99.69873151673617,5556.27,58.0,One year,credit_card,Fiber optic,No,No phone service,,Yes,Yes,Yes,0,Yes,Yes,Yes
CUST_000260,56.61951080144005,M,47.86455812346414,3062.0,69.0,  One year  ,bank_transfer,dsl,1,No,yes,no,no,Yes,1,no,Yes,yes
CUST_000261,31.096042926328757,f,53.88906441026267,586.96,10.0,One year,credit_card,No,No,no,No internet service,No internet service,No internet service,No,Yes,no,Yes,N
CUST_000262,44.107119659073,f,69.08778063205953,407.47,6.0,Two year,Credit card,Fiber optic,0,yes,,No internet service,yes,N,1,yes,No,0
CUST_000263,-3.6190101010360887,F,40.95700947847823,580.52,13.0,monthly,Electronic check,DSL,Y,,,No,No internet service,N,1,no,no,N
CUST_000264,,m,57.08638576487472,,65.0,Month-to-month,bank_transfer,DSL,1,,Yes,,No,N,1,yes,yes,0
CUST_000265,41.2114777291026,Female,71.3490652250035,1528.43,20.0,2-year,Credit card,No,0,Yes,No,No internet service,No internet service,no,0,no,No,0
CUST_000266,26.283252270527257,MALE,58.34279191234978,3643.36,57.0,1-year,bank_transfer,fiber,yes,yes,No internet service,Yes,no,Y,0,Yes,No,Y
CUST_000267,69.48616955897452,m,63.13226282200103,2684.63,46.0,Two year,Electronic check,No,yes,,No internet service,no,No internet service,Yes,0,Yes,No,no
CUST_000268,23.54787933059051,F,54.41335775103258,447.64,8.0,Month-to-month,bank_transfer,dsl,N,,No internet service,yes,yes,No,1,No,Yes,1
CUST_000269,38.39933269954524,f,34.71059381638466,N/A,10.0,monthly,Credit card,No,yes,yes,No,no,Yes,yes,Yes,No,yes,N
CUST_000270,46.96110865929137,m,71.43186422678477,4847.75,67.0,Two year,Mailed check,DSL,N,no,No internet service,Yes,No,yes,1,yes,No,Yes
CUST_000271,66.61909933599173,m,100.09866143294484,1038.53,11.0,2-year,Electronic check,fiber,0,No phone service,Yes,No,no,no,0,yes,No,Yes
CUST_000272,23.46206773230841,f,65.36803261566877,847.25,,Month-to-month,Bank transfer,fiber,yes,yes,yes,Yes,yes,Yes,0,No,No,no
CUST_000273,62.447456282324396,FEMALE,69.50528234495098,,10.0,Two year,Electronic check,none,no,No phone service,No,,No,Y,Yes,yes,Yes,Yes
CUST_000274,45.1534959152938,F,78.8544551023372,1873.05,25.0,Month-to-month,Electronic check,No,Yes,no,No internet service,,No internet service,Yes,1,no,Yes,1
CUST_000275,,f,39.613390069066014,1752.72,49.0,Month-to-month,Electronic check,dsl,0,no,no,,No,N,Yes,Yes,No,yes
CUST_000276,,M,99.05029316259211,4537.26,49.0,monthly,Mailed check,DSL,yes,No,yes,No internet service,Yes,yes,0,No,Yes,Y
CUST_000277,47.98589543360205,Female,69.04657592845604,796.83,11.0,  1-year  ,Credit card,Fiber optic,Yes,Yes,,No,No,Yes,1,No,yes,Yes
CUST_000278,35.99674684261808,f,97.63713798178217,5580.18,62.0,monthly,Bank transfer,fiber,No,no,No,,No,yes,1,no,Yes,yes
CUST_000279,46.04703127485028,F,50.33934008952021,1914.87,36.0,Month-to-month,Credit card,No,Y,no,no,yes,No internet service,No,1,yes,No,no
CUST_000280,39.2202960470736,Male,101.3612384511565,4319.96,39.0,Two year,bank_transfer,none,1,No phone service,,yes,No internet service,No,No,No,yes,Y
CUST_000281,46.70276017876872,M,80.50310988069566,4425.47,53.0,2-year,bank_transfer,dsl,1,no,no,Yes,no,yes,Yes,No,Yes,no
CUST_000282,54.9319601178157,Male,,3902.29,56.0,monthly,bank_transfer,dsl,0,yes,No internet service,,No internet service,Y,Yes,no,No,Y
CUST_000283,68.79025224218029,MALE,69.68048908706295,71.54,1.0,1-year,Credit card,DSL,No,No,No,No internet service,No,Y,0,Yes,no,1
CUST_000284,26.432767517597263,f,60.02942763851101,3382.19,56.0,Month-to-month,credit_card,fiber,yes,No,No internet service,yes,Yes,Yes,1,No,no,Yes
CUST_000285,76.995500619844,M,89.01063316947744,370.41,4.0,2-year,Mailed check,DSL,1,yes,,no,No internet service,yes,Yes,No,yes,Yes
CUST_000286,15.718683007162472,Female,67.80719739696094,2124.06,30.0,monthly,credit_card,none,N,,Yes,No,no,no,0,no,yes,Y
CUST_000287,42.72322357446625,f,25.658605928256947,297.98,12.0,monthly,bank_transfer,Fiber optic,No,no,no,no,no,Y,No,No,yes,yes
CUST_000288,53.82475809726864,Female,42.656270765859944,1471.1,35.0,monthly,Mailed check,Fiber optic,no,Yes,Yes,yes,No,Y,0,No,Yes,yes
CUST_000289,49.21487801602549,FEMALE,61.28308495614506,3456.31,52.0,monthly,Credit card,Fiber optic,Yes,no,,yes,No internet service,N,1,Yes,yes,yes
CUST_000290,,m,71.1999796633111,2029.11,31.0,2-year,bank_transfer,dsl,N,No,No internet service,Yes,No internet service,No,No,No,Yes,No
CUST_000291,41.87816624464087,Male,63.86823022200208,4418.14,68.0,Two year,Credit card,fiber,1,Yes,yes,Yes,no,Y,No,no,No,N
CUST_000292,37.604985980117505,M,89.37941579587327,4511.64,52.0,1-year,Mailed check,DSL,N,,no,,No internet service,Y,0,Yes,Yes,N
CUST_000293,36.15952864583682,Female,25.977962719227502,189.89,7.0,1-year,Credit card,DSL,yes,No phone service,yes,No,No,N,Yes,Yes,Yes,N
CUST_000294,57.74403145531537,F,67.87175873010321,1516.45,22.0,Month-to-month,Credit card,none,no,No phone service,No,,Yes,Y,0,Yes,No,yes
CUST_000295,50.35523228947571,Female,28.640415492256906,1478.19,56.0,One year,Bank transfer,Fiber optic,Yes,no,no,Yes,No,N,1,yes,no,Yes
CUST_000296,34.60635607109019,F,80.19424590968337,4720.2,58.0,Two year,credit_card,fiber,no,no,Yes,No internet service,No internet service,yes,1,no,Yes,1
CUST_000297,58.49399813149876,f,63.11082571115995,4296.32,64.0,  Month-to-month  ,credit_card,fiber,No,Yes,yes,No,No,yes,No,yes,Yes,No
CUST_000298,49.60949281314914,M,73.39219944048236,956.29,12.0,Month-to-month,credit_card,none,yes,Yes,,No internet service,yes,No,1,No,No,0
CUST_000299,,Female,47.722340788204676,347.6,7.0,monthly,Electronic check,No,N,,No,,yes,Yes,Yes,Yes,yes,0
CUST_000300,54.44443262885418,MALE,90.58929863315502,$4982.41,55.0,One year,Bank transfer,fiber,N,no,no,Yes,No internet service,N,Yes,yes,No,yes
CUST_000301,32.56507483616891,Female,85.83449328117703,4940.57,62.0,One year,bank_transfer,fiber,No,No,,No,No internet service,Y,0,No,no,Yes
CUST_000302,53.41176789552352,Male,40.16478849036751,111.37,3.0,One year,Credit card,No,Yes,No,yes,Yes,No,N,Yes,Yes,no,no
CUST_000303,56.20940407684893,MALE,62.40965506273118,2346.32,36.0,One year,bank_transfer,none,Y,,Yes,yes,No,yes,No,Yes,no,Yes
CUST_000304,54.155553981501974,M,76.59714570590265,1673.84,24.0,Month-to-month,credit_card,fiber,yes,Yes,,,Yes,Y,No,No,Yes,Y
CUST_000305,44.68647609053778,FEMALE,50.862148640253025,2135.93,44.0,One year,credit_card,fiber,No,No,no,no,No internet service,Yes,0,Yes,no,Yes
CUST_000306,46.75991074963173,Female,82.11111318041424,1332.56,17.0,One year,Bank transfer,DSL,yes,no,No,yes,No internet service,N,Yes,Yes,no,No
CUST_000307,64.16497343682637,F,97.98961788647841,187.48,2.0,1-year,Credit card,fiber,Yes,yes,No internet service,No internet service,no,N,Yes,yes,No,yes
CUST_000308,36.126429167462554,Female,86.41221119958372,1021.23,13.0,Month-to-month,credit_card,DSL,yes,Yes,no,yes,Yes,Yes,No,no,yes,N
CUST_000309,53.20646071755056,Male,50.40795060385181,$1562.65,31.0,2-year,bank_transfer,No,yes,,no,,No internet service,N,1,No,Yes,No
CUST_000310,41.96711021349159,f,72.22834634546206,1923.51,28.0,One year,Credit card,dsl,Yes,yes,no,yes,yes,no,No,No,Yes,yes
CUST_000311,41.73478195159169,m,39.13716912482705,N/A,60.0,One year,credit_card,DSL,No,No,no,no,no,yes,Yes,no,Yes,yes
CUST_000312,61.48165277980785,F,76.44780622351351,2148.17,27.0,monthly,Mailed check,DSL,yes,No phone service,No internet service,,No,No,Yes,No,yes,1
CUST_000313,57.38124523482045,Male,74.01206825725077,1015.17,15.0,One year,Electronic check,fiber,no,No,,no,no,No,1,yes,yes,no
CUST_000314,57.20264454000958,MALE,27.603673209356717,$910.92,33.0,One year,credit_card,DSL,yes,No phone service,,yes,No,no,1,No,no,0
CUST_000315,64.58218210731494,f,41.764323121752724,847.55,20.0,1-year,Mailed check,none,No,No,,no,yes,Yes,1,yes,no,1
CUST_000316,45.31505762449139,M,59.33722206512466,2253.34,42.0,Month-to-month,Bank transfer,Fiber optic,0,Yes,Yes,yes,No,N,1,No,yes,Y
CUST_000317,55.22929456942446,F,58.98280505718348,754.79,12.0,Two year,Mailed check,Fiber optic,N,Yes,No internet service,No,Yes,no,1,yes,Yes,no
CUST_000318,40.34599865109816,m,40.810461291623895,890.45,23.0,Month-to-month,Bank transfer,No,1,,No internet service,yes,No,no,1,no,yes,N
CUST_000319,49.86249528732663,f,72.77957458704368,5041.29,72.0,monthly,credit_card,DSL,Yes,yes,No,Yes,No,N,1,No,No,No
CUST_000320,43.047854184484734,MALE,70.02947217881024,982.47,14.0,Month-to-month,Bank transfer,none,N,No,yes,no,no,yes,1,yes,yes,no
CUST_000321,46.45493947489077,FEMALE,61.11461736042961,1481.84,25.0,One year,Mailed check,fiber,No,No,,no,yes,N,1,Yes,yes,N
CUST_000322,53.9273553815537,FEMALE,49.88416999683274,1464.84,31.0,monthly,Electronic check,fiber,Y,yes,yes,No internet service,No,N,No,Yes,Yes,yes
CUST_000323,32.726689751497915,m,85.97414252833127,4884.22,54.0,Month-to-month,Credit card,dsl,1,no,No,No internet service,Yes,Y,No,Yes,no,No
CUST_000324,76.3858091352819,M,98.1081422617659,489.96,5.0,monthly,Credit card,No,N,,No internet service,Yes,no,Yes,0,No,No,no
CUST_000325,29.90973927750447,M,55.32877032306926,780.29,13.0,Two year,Electronic check,none,yes,No,No,no,yes,No,1,yes,No,Yes
CUST_000326,26.78717080818402,MALE,52.75666165690359,1584.8,28.0,Month-to-month,bank_transfer,none,1,,no,no,yes,No,0,Yes,No,N
CUST_000327,62.37166310250102,F,74.82415330823993,3180.25,43.0,2-year,Credit card,fiber,yes,No,No,No internet service,No internet service,no,0,No,yes,N
CUST_000328,56.87494040944404,MALE,57.83941240506027,2722.44,47.0,One year,credit_card,dsl,Yes,No,No,No internet service,Yes,no,0,yes,Yes,Y
CUST_000329,54.36179725578233,Female,62.212055986735315,4710.08,71.0,monthly,bank_transfer,fiber,yes,no,no,yes,no,no,0,Yes,yes,0
CUST_000330,54.4251826389642,M,79.79306303449343,3101.88,38.0,2-year,credit_card,dsl,1,Yes,yes,,no,Yes,Yes,Yes,no,Yes
CUST_000331,44.81629840729628,f,26.812878249854144,1901.31,67.0,2-year,Mailed check,Fiber optic,no,,no,no,Yes,no,1,No,Yes,No
CUST_000332,31.541184427712526,Female,91.36604649705339,5836.72,62.0,1-year,Mailed check,none,no,yes,Yes,no,yes,no,No,yes,No,no
CUST_000333,46.137068372905894,FEMALE,66.45361048658683,2364.59,39.0,monthly,bank_transfer,Fiber optic,0,,No,yes,No,Y,0,No,yes,yes
